tracking_status,review_priority,scout_priority,scout_reasons,person_id,display_name,full_title,mekhq_status,rank,primary_role,secondary_role,unit_id,unit_name,crew_role,formation_id,formation_name,employed,deployed,joined_campaign,recruitment_date,salary,highest_education,education_status,education_stage,school_name,program_name,credential_or_qualification,target_role,enrolled_on,expected_graduation,graduated_on,days_remaining,journey_time_days,travel_days_elapsed,requires_assignment_review,latest_education_event,warrior_skills,skill_summary,notable_traits_or_options,traits_or_options_summary,target_job,assignment_action,review_note
enrolled_current,high,high,martial education program: Flight Academy,049ee36c-86e0-4244-bca9-94384a833502,Susana Mona,Recruit Susana Mona,Student,Recruit,Media Manipulator,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3038-05-18,3040-07-16,168 C-Bill,College,in_transit_to_school,Journeying to Campus,Remshield War College of Advanced Science,Flight Academy,Flight Academy,Flight Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Remshield War College of Advanced Science studying a Flight Academy course.,,Acting L3/FV4; Art/Writing L2/FV7; Language/Any L1/FV6; Sensor Operations L2/FV6; Survival/Any L1/FV8,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,martial education program: MekWarrior Academy,b7784423-c02f-418a-bf19-ff37aa1057b5,Nereida Suzuki,Recruit Nereida Suzuki,Student,Recruit,Comms Operator,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3038-10-15,3040-07-16,168 C-Bill,High School,in_transit_to_school,Journeying to Campus,Military Polytechnic of Remshield,MekWarrior Academy,MekWarrior Academy,MekWarrior Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Military Polytechnic of Remshield studying a MekWarrior Academy course.,,Administration L3/FV5; Communications/Any L3/FV4,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,low,no warrior-candidate signal in compact summaries,ea12e98d-a1b3-4c49-9b24-fd6791d82161,Jahia Bettini,Recruit Jahia Bettini,Student,Recruit,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-01-03,3040-07-16,34 C-Bill,Early Childhood,in_transit_to_school,Journeying to Campus,Remshield Institute of Higher Learning,Private Education,Private Education,Private Education,3040-07-16,3044-01-29,Unknown,10,2,1282,false,Enrolled at Remshield Institute of Higher Learning studying a Private Education course.,,,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,martial education program: Advanced War Fighting Academy,9725278f-6043-4396-a372-c6ba91adff5f,Sasa Panagiatopoulos,Recruit Sasa Panagiatopoulos,Student,Recruit,Subversive Poet,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-01-14,3040-07-16,268 C-Bill,College,in_transit_to_school,Journeying to Campus,Advanced Warfighting Institute of Remshield,Advanced War Fighting Academy,Advanced War Fighting Academy,Advanced War Fighting Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Advanced Warfighting Institute of Remshield studying a Advanced War Fighting Academy course.,,Acrobatics L1/FV6; Art/Poetry L3/FV5; Interest/Politics L3/FV5; Running L1/FV6,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,low,no warrior-candidate signal in compact summaries,3fc6e75a-1f7c-408b-a192-adfffb724fda,Marie Locke,Recruit Marie Locke,Student,Recruit,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-03-18,3040-07-16,168 C-Bill,Early Childhood,in_transit_to_school,Journeying to Campus,Remshield College of Advanced Science,General Education,General Education,General Education,3040-07-16,3044-06-17,Unknown,150,2,1282,false,Enrolled at Remshield College of Advanced Science studying a General Education course.,,Career/Any L1/FV5; Interest/Pop-Culture L1/FV6; Running L1/FV7; Science/Biology L1/FV6; Thrown Weapons L0/FV8,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,low,no warrior-candidate signal in compact summaries,16bfeffe-8bdb-4979-b1be-1538f0326034,Dwight Nienaber,Recruit Dwight Nienaber,Student,Recruit,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-05-19,3040-07-16,34 C-Bill,Early Childhood,in_transit_to_school,Journeying to Campus,Institute of Remshield,Private Education,Private Education,Private Education,3040-07-16,3044-01-29,Unknown,10,2,1282,false,Enrolled at Institute of Remshield studying a Private Education course.,,,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,combat/aerospace skills: Leadership L3/FV3; martial education program: Advanced War Fighting Academy,394e7477-5d96-4eb0-abdb-710fb9e65852,Tekla Tawfiki,Recruit Tekla Tawfiki,Student,Recruit,Penniless Noble,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-07-01,3040-07-16,536 C-Bill,Post-Graduate,in_transit_to_school,Journeying to Campus,Advanced Warfighting Academy of Remshield,Advanced War Fighting Academy,Advanced War Fighting Academy,Advanced War Fighting Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Advanced Warfighting Academy of Remshield studying a Advanced War Fighting Academy course.,Leadership L3/FV3,Acrobatics L2/FV5; Cryptography L2/FV5; Interest/Politics L5/FV2; Interrogation L2/FV5; Leadership L3/FV3,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,low,no warrior-candidate signal in compact summaries,f25a3287-30ea-4ffe-8be8-9c476af35416,Hu-lan King-Stasinopoulos,Recruit Hu-lan King-Stasinopoulos,Student,Recruit,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-08-12,3040-07-16,34 C-Bill,Early Childhood,in_transit_to_school,Journeying to Campus,Institute of Remshield,Daycare,Daycare,Daycare,3040-07-16,3044-01-29,Unknown,10,2,1282,false,Enrolled at Institute of Remshield studying a Daycare course.,,,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,martial education program: Advanced War Fighting Academy,869eee7d-1824-4d37-848e-1c96260de750,Chris Kawilarang,Recruit Chris Kawilarang,Student,Recruit,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-10-28,3040-07-16,34 C-Bill,High School,in_transit_to_school,Journeying to Campus,Military Academy of Remshield,Advanced War Fighting Academy,Advanced War Fighting Academy,Advanced War Fighting Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Military Academy of Remshield studying a Advanced War Fighting Academy course.,,Protocols/Any L1/FV6,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,martial education program: MekWarrior Academy,f0ee7236-648a-4e1f-96d3-ad25a38dbdce,Alexander Gilzean,Recruit Alexander Gilzean,Student,Recruit,Noble Page,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-12-09,3040-07-16,168 C-Bill,College,in_transit_to_school,Journeying to Campus,Combat University of Remshield,MekWarrior Academy,MekWarrior Academy,MekWarrior Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Combat University of Remshield studying a MekWarrior Academy course.,,Administration L2/FV5; Protocols/Any L1/FV7; Security Systems/Electronic L1/FV7,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,martial education program: MekWarrior Academy,b0cc2074-259f-4e2c-9f3d-a54b22425387,Waldemar Vozick,Recruit Waldemar Vozick,Student,Recruit,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3039-12-30,3040-07-16,100 C-Bill,High School,in_transit_to_school,Journeying to Campus,Combined Forces University of Remshield,MekWarrior Academy,MekWarrior Academy,MekWarrior Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Combined Forces University of Remshield studying a MekWarrior Academy course.,,Career/Any L1/FV6; Computers L1/FV8; Science/Other L1/FV8; Survival/Any L0/FV9,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,low,no warrior-candidate signal in compact summaries,f83d9558-d12d-48a8-9ef1-057065976f1f,Keri Arikan,Recruit Keri Arikan,Student,Recruit,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3040-04-27,3040-07-16,34 C-Bill,Early Childhood,in_transit_to_school,Journeying to Campus,Remshield School of Higher Learning,Daycare,Daycare,Daycare,3040-07-16,3044-01-29,Unknown,10,2,1282,false,Enrolled at Remshield School of Higher Learning studying a Daycare course.,,,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,low,no warrior-candidate signal in compact summaries,720025d6-83f9-48b8-a602-debbbe3d614f,Huang-di Wang,Recruit Huang-di Wang,Student,Recruit,Merchant,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3040-05-28,3040-07-16,168 C-Bill,College,in_transit_to_school,Journeying to Campus,Remshield School of Advanced Science,Advanced Medicine,Advanced Medicine,Advanced Medicine,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Remshield School of Advanced Science studying a Advanced Medicine course.,,Appraisal L2/FV6; Cryptography L1/FV7; Negotiation L3/FV5,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,combat/aerospace skills: Leadership L1/FV7; Tactics/Any L4/FV5; martial education program: Flight Academy,e31adcea-8f55-4a1f-85b2-298388eea09d,Itzel Zelenohorskyj,Recruit Itzel Zelenohorskyj,Student,Recruit,Military Theorist,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3040-05-28,3040-07-16,268 C-Bill,College,in_transit_to_school,Journeying to Campus,Advanced Warfighting Institute of Sarna,Flight Academy,Flight Academy,Flight Academy,3041-01-01,3045-09-10,Unknown,600,2,1113,false,Enrolled at Advanced Warfighting Institute of Sarna studying a Flight Academy course.,Leadership L1/FV7; Tactics/Any L4/FV5,Interest/Military L4/FV5; Leadership L1/FV7; Security Systems/Mechanical L0/FV9; Survival/Any L1/FV8; Tactics/Any L4/FV5,,Ranger (Unofficial),,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
enrolled_current,high,high,martial education program: MekWarrior Academy,3bc450c3-ac1b-4b5a-b5cd-9557423c51e9,Men Manzi,Recruit Men Manzi,Student,Recruit,Mess Hall Manager,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3040-07-06,3040-07-16,100 C-Bill,High School,in_transit_to_school,Journeying to Campus,Remshield Combined Arms School of Advanced Technology,MekWarrior Academy,MekWarrior Academy,MekWarrior Academy,3040-07-16,3045-09-10,Unknown,600,2,1282,false,Enrolled at Remshield Combined Arms School of Advanced Technology studying a MekWarrior Academy course.,,Administration L3/FV5; Animal Handling L1/FV7; Art/Cooking L3/FV7; Interrogation L1/FV7; Protocols/Any L1/FV6; Survival/Any L1/FV9,,,,,MekHQ currently marks this person as Student; keep on the school roster until status changes.
graduation_candidate,high,high,combat/aerospace skills: Gunnery/Mek L2/FV4; Piloting/Mek L2/FV4; current role: MekWarrior; MekHQ marks education as requiring assignment review,b9bef7b5-93af-4c4e-82b5-eb2692ed111f,Hirokumi Takahashi,Recruit Hirokumi Takahashi,Active,Recruit,MekWarrior,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3026-08-21,3039-07-25,"1,005 C-Bill",Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,true,Returned from education or training,Gunnery/Mek L2/FV4; Piloting/Mek L2/FV4,Acrobatics L1/FV5; Computers L1/FV8; Gunnery/Mek L2/FV4; Piloting/Mek L2/FV4; Swimming L1/FV6,,Urban Guerrilla (CamOps),,,MekHQ education summary marks this person for assignment review after training.
graduation_candidate,high,high,combat/aerospace skills: Gunnery/Aerospace L2/FV5; Piloting/Aerospace L2/FV5; current role: Aerospace Pilot; MekHQ marks education as requiring assignment review,43af414d-9a12-4042-bc52-00a03e373b68,Gulzar Tapanelli,Spaceman Recruit Gulzar Tapanelli,Active,Spaceman Recruit,Aerospace Pilot,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3040-10-03,3041-01-01,603 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,true,Returned from education or training,Gunnery/Aerospace L2/FV5; Piloting/Aerospace L2/FV5,Administration L2/FV6; Art/Other L1/FV8; Communications/Any L0/FV7; Gunnery/Aerospace L2/FV5; Interest/Economics L4/FV5; Investigation L1/FV8; Piloting/Aerospace L2/FV5; Science/Xenobiology L1/FV8; Sensor Operations L1/FV7; Zero-G Operations L1/FV5,,,,,MekHQ education summary marks this person for assignment review after training.
background_role_review,high,high,combat/aerospace skills: Leadership L2/FV6,b9b0d188-5690-425f-8735-33999ad6ef25,Badr Mika'il,Badr Mika'il,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,3025-01-01,75 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,Leadership L2/FV6,Career/Any L1/FV6; Investigation L1/FV8; Language/Any L0/FV8; Leadership L2/FV6; Running L1/FV5; Streetwise/Any L1/FV7,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,high,high,combat/aerospace skills: Piloting/Ground Vehicle L3/FV5,b0df11fc-89e6-4da6-be63-3b42c5f98138,Balbina Giacomelli,Balbina Giacomelli,Background Character,,Personal Valet,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,3025-01-01,125 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,Piloting/Ground Vehicle L3/FV5,Piloting/Ground Vehicle L3/FV5; Protocols/Any L2/FV6; Streetwise/Any L1/FV7,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,high,high,combat/aerospace skills: Leadership L3/FV5; Strategy L1/FV8,161a66f8-0745-484f-a892-2e44e5974d98,Vera Tung,Vera Tung,Background Character,,Duelist,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,3025-01-01,200 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,Leadership L3/FV5; Strategy L1/FV8,Acting L2/FV6; Leadership L3/FV5; Melee Weapons L5/FV4; Protocols/Any L1/FV7; Strategy L1/FV8,,Significant Compulsion - Hates the Clans/Aliens (ATOW); In For Life (ATOW),,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,high,high,combat/aerospace skills: Leadership L3/FV5,7e109dc7-30b1-45df-a969-8c1f49ddb174,Yoonus bin Bashshar,Yoonus bin Bashshar,Background Character,,Morale Officer,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,3025-01-01,125 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,Leadership L3/FV5,Acrobatics L1/FV6; Acting L3/FV5; Art/Singing L1/FV8; Cryptography L1/FV8; Leadership L3/FV5; Survival/Any L2/FV7,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,high,high,combat/aerospace skills: Piloting/Naval L2/FV6,9f00d191-cb2d-4e65-ba97-7a82228b1477,Martín Tae-Miranda,Martín Tae-Miranda,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3030-06-01,3030-06-01,75 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,Piloting/Naval L2/FV6,Career/Any L1/FV6; Computers L0/FV9; Piloting/Naval L2/FV6; Streetwise/Any L1/FV7,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,high,high,combat/aerospace skills: Tech/Mek L3/FV6,1df7d173-6f61-4e0e-89e7-60caf94c69ad,Melodi Inonu,Melodi Inonu,Background Character,,Astech Trainer,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3031-06-01,3031-06-01,75 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,Tech/Mek L3/FV6,Interest/Pop-Culture L1/FV8; Running L2/FV5; Science/Chemistry L1/FV8; Survival/Any L1/FV8; Swimming L2/FV5; Tech/Mek L3/FV6; Training L2/FV7,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
